6985	32
0	1	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
1	1	61268	1619.000000	1.#INF00	0.000000	0.000000	173.116844	223.116844	330.116844	434.116844	439.116844	248.116844	-156.883156	-652.883156	-999.883156	-1007.883156	-698.883156	-282.883156	48.116844	256.116844	402.116844	531.116844	611.116844	585.116844	459.116844	323.116844	259.116844	249.116844	209.116844	110.116844	13.116844	-7.883156	42.116844	71.116844	-2.883156	-150.883156	-269.883156	-303.883156
0	0	61270	1723.000000	1.#INF00	0.000000	0.000000	-348.883156	-257.883156	-223.883156	-235.883156	-268.883156	-322.883156	-417.883156	-556.883156	-717.883156	-847.883156	-914.883156	-935.883156	-931.883156	-889.883156	-807.883156	-719.883156	-647.883156	-574.883156	-465.883156	-307.883156	-109.883156	102.116844	301.116844	452.116844	541.116844	594.116844	650.116844	713.116844	758.116844	781.116844	787.116844	768.116844
0	0	61293	3978.000000	1.#INF00	0.000000	0.000000	-12.883156	103.116844	279.116844	498.116844	710.116844	762.116844	360.116844	-683.883156	-2044.883156	-2077.883156	-2077.883156	-1513.883156	-117.883156	866.116844	1328.116844	1529.116844	1701.116844	1864.116844	1900.116844	1746.116844	1464.116844	1168.116844	930.116844	759.116844	649.116844	586.116844	543.116844	495.116844	421.116844	298.116844	146.116844	32.116844
0	0	61294	897.000000	1.#INF00	0.000000	0.000000	146.116844	32.116844	-2.883156	-3.883156	-68.883156	-236.883156	-451.883156	-624.883156	-713.883156	-744.883156	-750.883156	-722.883156	-649.883156	-564.883156	-530.883156	-568.883156	-629.883156	-647.883156	-609.883156	-552.883156	-501.883156	-450.883156	-412.883156	-427.883156	-476.883156	-468.883156	-369.883156	-273.883156	-291.883156	-416.883156	-530.883156	-524.883156
1	1	61314	1721.000000	1.#INF00	0.000000	0.000000	143.116844	108.116844	92.116844	92.116844	90.116844	18.116844	-208.883156	-561.883156	-850.883156	-865.883156	-582.883156	-197.883156	78.116844	221.116844	354.116844	558.116844	766.116844	855.116844	781.116844	624.116844	508.116844	489.116844	511.116844	477.116844	364.116844	232.116844	147.116844	128.116844	143.116844	152.116844	138.116844	92.116844
0	0	61321	2028.000000	1.#INF00	0.000000	0.000000	15.116844	-131.883156	-267.883156	-343.883156	-364.883156	-375.883156	-440.883156	-618.883156	-875.883156	-1056.883156	-1004.883156	-718.883156	-377.883156	-149.883156	-36.883156	77.116844	260.116844	477.116844	660.116844	773.116844	811.116844	808.116844	813.116844	858.116844	927.116844	971.116844	929.116844	771.116844	533.116844	287.116844	94.116844	-30.883156
0	0	61324	740.000000	1.#INF00	0.000000	0.000000	-237.883156	-272.883156	-399.883156	-513.883156	-527.883156	-483.883156	-501.883156	-624.883156	-760.883156	-792.883156	-697.883156	-569.883156	-524.883156	-577.883156	-621.883156	-544.883156	-350.883156	-147.883156	-52.883156	-104.883156	-234.883156	-333.883156	-349.883156	-328.883156	-322.883156	-324.883156	-299.883156	-266.883156	-286.883156	-371.883156	-439.883156	-425.883156
0	0	61328	966.000000	1.#INF00	0.000000	0.000000	219.116844	177.116844	116.116844	24.116844	-106.883156	-267.883156	-447.883156	-626.883156	-746.883156	-721.883156	-532.883156	-291.883156	-150.883156	-157.883156	-219.883156	-208.883156	-101.883156	-0.883156	-2.883156	-97.883156	-212.883156	-292.883156	-344.883156	-414.883156	-517.883156	-578.883156	-481.883156	-224.883156	43.116844	165.116844	138.116844	96.116844
0	0	61431	993.000000	1.#INF00	0.000000	0.000000	37.116844	117.116844	97.116844	-14.883156	-156.883156	-307.883156	-499.883156	-698.883156	-771.883156	-620.883156	-301.883156	16.116844	196.116844	221.116844	152.116844	64.116844	13.116844	12.116844	25.116844	-8.883156	-106.883156	-212.883156	-247.883156	-191.883156	-116.883156	-94.883156	-109.883156	-95.883156	-44.883156	-14.883156	-37.883156	-68.883156
1	1	61435	3399.000000	1.#INF00	0.000000	0.000000	36.116844	31.116844	56.116844	164.116844	395.116844	652.116844	615.116844	-104.883156	-1502.883156	-2077.883156	-2077.883156	-2077.883156	-1312.883156	-58.883156	651.116844	935.116844	1079.116844	1220.116844	1321.116844	1316.116844	1212.116844	1084.116844	990.116844	905.116844	755.116844	528.116844	320.116844	224.116844	210.116844	152.116844	-9.883156	-204.883156
1	1	61448	2154.000000	1.#INF00	0.000000	0.000000	154.116844	155.116844	160.116844	186.116844	204.116844	132.116844	-104.883156	-509.883156	-986.883156	-1349.883156	-1410.883156	-1108.883156	-564.883156	6.116844	420.116844	623.116844	682.116844	699.116844	728.116844	743.116844	681.116844	542.116844	409.116844	361.116844	380.116844	374.116844	306.116844	226.116844	188.116844	172.116844	134.116844	71.116844
0	0	61453	1099.000000	1.#INF00	0.000000	0.000000	-439.883156	-340.883156	-163.883156	13.116844	76.116844	-35.883156	-275.883156	-531.883156	-721.883156	-820.883156	-845.883156	-830.883156	-808.883156	-776.883156	-688.883156	-507.883156	-256.883156	-17.883156	111.116844	101.116844	19.116844	-37.883156	-36.883156	-24.883156	-43.883156	-68.883156	-26.883156	92.116844	208.116844	253.116844	246.116844	228.116844
0	0	61455	931.000000	1.#INF00	0.000000	0.000000	-585.883156	-610.883156	-611.883156	-524.883156	-366.883156	-275.883156	-379.883156	-627.883156	-812.883156	-767.883156	-534.883156	-305.883156	-217.883156	-240.883156	-273.883156	-269.883156	-225.883156	-147.883156	-70.883156	-42.883156	-73.883156	-118.883156	-133.883156	-129.883156	-146.883156	-174.883156	-154.883156	-59.883156	56.116844	118.116844	105.116844	43.116844
0	0	61543	715.000000	1.#INF00	0.000000	0.000000	-362.883156	-285.883156	-162.883156	-76.883156	-90.883156	-222.883156	-435.883156	-642.883156	-738.883156	-677.883156	-507.883156	-334.883156	-251.883156	-263.883156	-297.883156	-296.883156	-299.883156	-361.883156	-449.883156	-462.883156	-378.883156	-286.883156	-264.883156	-300.883156	-345.883156	-356.883156	-296.883156	-170.883156	-52.883156	-23.883156	-85.883156	-169.883156
0	0	61575	3668.000000	1.#INF00	0.000000	0.000000	-258.883156	-227.883156	-61.883156	196.116844	497.116844	687.116844	425.116844	-584.883156	-2077.883156	-2077.883156	-2077.883156	-2077.883156	-742.883156	565.116844	1270.116844	1522.116844	1590.116844	1585.116844	1472.116844	1240.116844	971.116844	752.116844	588.116844	427.116844	251.116844	120.116844	93.116844	138.116844	177.116844	159.116844	94.116844	24.116844
0	0	61613	1392.000000	1.#INF00	0.000000	0.000000	-114.883156	-137.883156	-140.883156	-119.883156	-107.883156	-177.883156	-371.883156	-616.883156	-723.883156	-529.883156	-75.883156	392.116844	649.116844	668.116844	547.116844	380.116844	220.116844	90.116844	-2.883156	-52.883156	-56.883156	-26.883156	8.116844	2.116844	-67.883156	-191.883156	-326.883156	-429.883156	-469.883156	-419.883156	-276.883156	-88.883156
0	0	61642	1310.000000	1.#INF00	0.000000	0.000000	-287.883156	-192.883156	-149.883156	-141.883156	-130.883156	-139.883156	-247.883156	-480.883156	-726.883156	-799.883156	-616.883156	-268.883156	72.116844	299.116844	421.116844	490.116844	510.116844	454.116844	340.116844	219.116844	130.116844	79.116844	60.116844	80.116844	128.116844	159.116844	136.116844	75.116844	21.116844	4.116844	19.116844	26.116844
1	1	61652	2139.000000	1.#INF00	0.000000	0.000000	-104.883156	-32.883156	28.116844	71.116844	111.116844	109.116844	-50.883156	-434.883156	-915.883156	-1218.883156	-1138.883156	-695.883156	-97.883156	425.116844	756.116844	903.116844	920.116844	857.116844	759.116844	663.116844	568.116844	438.116844	255.116844	80.116844	1.116844	44.116844	145.116844	215.116844	224.116844	226.116844	278.116844	348.116844
1	1	61823	3831.000000	1.#INF00	0.000000	0.000000	9.116844	-4.883156	-51.883156	-41.883156	143.116844	469.116844	660.116844	314.116844	-765.883156	-2077.883156	-2077.883156	-2077.883156	-2077.883156	-598.883156	636.116844	1293.116844	1531.116844	1638.116844	1731.116844	1753.116844	1660.116844	1484.116844	1283.116844	1092.116844	924.116844	774.116844	622.116844	461.116844	304.116844	151.116844	4.116844	-132.883156
0	0	61844	2381.000000	1.#INF00	0.000000	0.000000	-270.883156	-303.883156	-386.883156	-471.883156	-482.883156	-416.883156	-399.883156	-602.883156	-1058.883156	-1572.883156	-1810.883156	-1568.883156	-963.883156	-341.883156	42.116844	205.116844	312.116844	445.116844	552.116844	570.116844	510.116844	420.116844	321.116844	210.116844	112.116844	66.116844	83.116844	134.116844	181.116844	192.116844	156.116844	105.116844
0	0	61858	1322.000000	1.#INF00	0.000000	0.000000	147.116844	166.116844	217.116844	228.116844	180.116844	68.116844	-150.883156	-483.883156	-804.883156	-906.883156	-703.883156	-340.883156	-55.883156	11.116844	-90.883156	-193.883156	-143.883156	64.116844	300.116844	415.116844	356.116844	182.116844	8.116844	-94.883156	-139.883156	-176.883156	-231.883156	-278.883156	-280.883156	-243.883156	-214.883156	-242.883156
0	0	61909	1530.000000	1.#INF00	0.000000	0.000000	80.116844	148.116844	229.116844	276.116844	236.116844	51.116844	-281.883156	-619.883156	-765.883156	-685.883156	-534.883156	-470.883156	-484.883156	-435.883156	-220.883156	109.116844	387.116844	485.116844	440.116844	377.116844	358.116844	355.116844	351.116844	388.116844	505.116844	662.116844	764.116844	759.116844	679.116844	599.116844	562.116844	569.116844
0	0	61949	1913.000000	1.#INF00	0.000000	0.000000	-166.883156	-164.883156	-164.883156	-171.883156	-136.883156	-93.883156	-203.883156	-564.883156	-1036.883156	-1331.883156	-1258.883156	-861.883156	-336.883156	127.116844	435.116844	575.116844	581.116844	509.116844	427.116844	374.116844	344.116844	308.116844	246.116844	149.116844	12.116844	-137.883156	-251.883156	-295.883156	-265.883156	-190.883156	-102.883156	-18.883156
0	0	61978	1404.000000	1.#INF00	0.000000	0.000000	-221.883156	-139.883156	-69.883156	-53.883156	-113.883156	-247.883156	-436.883156	-641.883156	-803.883156	-876.883156	-845.883156	-710.883156	-476.883156	-168.883156	149.116844	400.116844	527.116844	523.116844	444.116844	367.116844	335.116844	341.116844	359.116844	353.116844	276.116844	130.116844	-8.883156	-47.883156	18.116844	99.116844	114.116844	80.116844
0	0	62016	2848.000000	1.#INF00	0.000000	0.000000	198.116844	58.116844	29.116844	208.116844	503.116844	643.116844	342.116844	-479.883156	-1554.883156	-2077.883156	-2077.883156	-2077.883156	-1508.883156	-853.883156	-343.883156	51.116844	359.116844	560.116844	624.116844	573.116844	498.116844	499.116844	596.116844	718.116844	770.116844	702.116844	531.116844	338.116844	195.116844	116.116844	89.116844	109.116844
0	0	62021	904.000000	1.#INF00	0.000000	0.000000	170.116844	152.116844	153.116844	100.116844	-85.883156	-369.883156	-606.883156	-706.883156	-715.883156	-723.883156	-733.883156	-672.883156	-495.883156	-267.883156	-109.883156	-70.883156	-101.883156	-139.883156	-160.883156	-177.883156	-202.883156	-233.883156	-274.883156	-339.883156	-411.883156	-439.883156	-419.883156	-418.883156	-496.883156	-618.883156	-681.883156	-614.883156
1	1	62022	2802.000000	1.#INF00	0.000000	0.000000	320.116844	247.116844	158.116844	152.116844	243.116844	302.116844	129.116844	-378.883156	-1085.883156	-1631.883156	-1675.883156	-1183.883156	-451.883156	166.116844	542.116844	768.116844	959.116844	1106.116844	1126.116844	981.116844	723.116844	472.116844	356.116844	414.116844	549.116844	636.116844	641.116844	616.116844	600.116844	573.116844	506.116844	411.116844
0	0	62024	1121.000000	1.#INF00	0.000000	0.000000	-43.883156	-13.883156	63.116844	113.116844	35.116844	-190.883156	-468.883156	-680.883156	-772.883156	-772.883156	-733.883156	-684.883156	-643.883156	-624.883156	-632.883156	-625.883156	-543.883156	-360.883156	-111.883156	122.116844	275.116844	334.116844	340.116844	337.116844	343.116844	348.116844	338.116844	293.116844	188.116844	37.116844	-88.883156	-122.883156
0	0	62138	1430.000000	1.#INF00	0.000000	0.000000	142.116844	70.116844	46.116844	103.116844	136.116844	1.116844	-310.883156	-648.883156	-835.883156	-818.883156	-676.883156	-528.883156	-427.883156	-359.883156	-293.883156	-239.883156	-212.883156	-181.883156	-75.883156	115.116844	324.116844	463.116844	487.116844	426.116844	359.116844	345.116844	374.116844	411.116844	441.116844	481.116844	544.116844	594.116844
0	0	62162	1155.000000	1.#INF00	0.000000	0.000000	-341.883156	-344.883156	-361.883156	-404.883156	-436.883156	-442.883156	-485.883156	-620.883156	-810.883156	-951.883156	-974.883156	-899.883156	-798.883156	-711.883156	-619.883156	-507.883156	-401.883156	-337.883156	-299.883156	-241.883156	-159.883156	-95.883156	-51.883156	18.116844	119.116844	180.116844	140.116844	36.116844	-37.883156	-21.883156	60.116844	133.116844
1	1	62164	1965.000000	1.#INF00	0.000000	0.000000	14.116844	41.116844	60.116844	58.116844	61.116844	73.116844	0.116844	-280.883156	-748.883156	-1173.883156	-1287.883156	-1015.883156	-531.883156	-79.883156	217.116844	394.116844	527.116844	631.116844	677.116844	660.116844	621.116844	603.116844	605.116844	589.116844	527.116844	430.116844	343.116844	307.116844	305.116844	269.116844	168.116844	63.116844
1	1	62180	2054.000000	1.#INF00	0.000000	0.000000	-126.883156	-95.883156	21.116844	188.116844	335.116844	322.116844	8.116844	-539.883156	-1006.883156	-1074.883156	-713.883156	-156.883156	344.116844	684.116844	869.116844	946.116844	971.116844	979.116844	966.116844	916.116844	810.116844	652.116844	476.116844	339.116844	266.116844	235.116844	213.116844	180.116844	129.116844	52.116844	-59.883156	-185.883156
1	1	62182	3696.000000	1.#INF00	0.000000	0.000000	-134.883156	-48.883156	82.116844	260.116844	429.116844	438.116844	101.116844	-660.883156	-1654.883156	-2077.883156	-2077.883156	-1894.883156	-969.883156	-183.883156	295.116844	606.116844	931.116844	1217.116844	1108.116844	237.116844	-1270.883156	-2077.883156	-2077.883156	-2032.883156	-451.883156	888.116844	1532.116844	1618.116844	1519.116844	1476.116844	1485.116844	1441.116844
0	0	62183	1370.000000	1.#INF00	0.000000	0.000000	-23.883156	4.116844	-30.883156	-124.883156	-258.883156	-406.883156	-533.883156	-632.883156	-720.883156	-795.883156	-817.883156	-786.883156	-758.883156	-799.883156	-893.883156	-936.883156	-846.883156	-665.883156	-511.883156	-464.883156	-496.883156	-520.883156	-458.883156	-279.883156	-8.883156	263.116844	417.116844	414.116844	364.116844	385.116844	433.116844	317.116844
0	0	62193	811.000000	1.#INF00	0.000000	0.000000	-81.883156	-62.883156	-115.883156	-208.883156	-289.883156	-354.883156	-451.883156	-598.883156	-720.883156	-727.883156	-605.883156	-429.883156	-275.883156	-169.883156	-118.883156	-156.883156	-301.883156	-497.883156	-635.883156	-644.883156	-558.883156	-437.883156	-300.883156	-152.883156	-24.883156	53.116844	83.116844	73.116844	21.116844	-49.883156	-92.883156	-94.883156
0	0	62196	594.000000	1.#INF00	0.000000	0.000000	-423.883156	-540.883156	-637.883156	-677.883156	-642.883156	-580.883156	-575.883156	-647.883156	-718.883156	-699.883156	-594.883156	-494.883156	-475.883156	-525.883156	-577.883156	-590.883156	-592.883156	-638.883156	-759.883156	-916.883156	-1017.883156	-983.883156	-836.883156	-696.883156	-655.883156	-689.883156	-696.883156	-636.883156	-562.883156	-539.883156	-568.883156	-605.883156
1	1	62201	2142.000000	1.#INF00	0.000000	0.000000	-430.883156	-318.883156	-226.883156	-126.883156	-24.883156	-17.883156	-240.883156	-700.883156	-1178.883156	-1360.883156	-1114.883156	-581.883156	-5.883156	441.116844	698.116844	781.116844	762.116844	724.116844	700.116844	676.116844	632.116844	568.116844	492.116844	406.116844	307.116844	213.116844	138.116844	62.116844	-41.883156	-155.883156	-246.883156	-313.883156
1	1	62202	3806.000000	1.#INF00	0.000000	0.000000	-106.883156	-103.883156	-134.883156	-99.883156	79.116844	349.116844	425.116844	-100.883156	-1344.883156	-2077.883156	-2077.883156	-2077.883156	-1766.883156	-211.883156	942.116844	1540.116844	1728.116844	1723.116844	1662.116844	1575.116844	1430.116844	1203.116844	899.116844	550.116844	241.116844	101.116844	197.116844	428.116844	561.116844	440.116844	149.116844	-90.883156
0	0	62204	1446.000000	1.#INF00	0.000000	0.000000	174.116844	168.116844	74.116844	-45.883156	-92.883156	-76.883156	-136.883156	-386.883156	-748.883156	-990.883156	-920.883156	-564.883156	-149.883156	115.116844	216.116844	271.116844	348.116844	401.116844	372.116844	301.116844	279.116844	330.116844	393.116844	427.116844	448.116844	455.116844	405.116844	269.116844	75.116844	-111.883156	-224.883156	-225.883156
0	0	62209	1114.000000	1.#INF00	0.000000	0.000000	-85.883156	-147.883156	-266.883156	-359.883156	-363.883156	-338.883156	-406.883156	-579.883156	-723.883156	-694.883156	-478.883156	-190.883156	33.116844	134.116844	144.116844	153.116844	229.116844	344.116844	390.116844	289.116844	77.116844	-144.883156	-294.883156	-367.883156	-400.883156	-413.883156	-413.883156	-411.883156	-429.883156	-458.883156	-453.883156	-400.883156
0	0	62210	1117.000000	1.#INF00	0.000000	0.000000	-45.883156	-140.883156	-124.883156	-110.883156	-189.883156	-335.883156	-471.883156	-588.883156	-744.883156	-956.883156	-1134.883156	-1162.883156	-1021.883156	-800.883156	-609.883156	-482.883156	-383.883156	-282.883156	-201.883156	-167.883156	-156.883156	-134.883156	-101.883156	-76.883156	-71.883156	-82.883156	-89.883156	-82.883156	-95.883156	-166.883156	-294.883156	-433.883156
0	0	62214	782.000000	1.#INF00	0.000000	0.000000	20.116844	-6.883156	-107.883156	-200.883156	-253.883156	-331.883156	-487.883156	-658.883156	-732.883156	-691.883156	-612.883156	-579.883156	-602.883156	-619.883156	-571.883156	-477.883156	-398.883156	-362.883156	-367.883156	-417.883156	-507.883156	-569.883156	-504.883156	-318.883156	-152.883156	-156.883156	-331.883156	-524.883156	-570.883156	-418.883156	-158.883156	49.116844
1	1	62214	3333.000000	1.#INF00	0.000000	0.000000	18.116844	-95.883156	-143.883156	-97.883156	-10.883156	-1.883156	-210.883156	-690.883156	-1272.883156	-1635.883156	-1552.883156	-1049.883156	-344.883156	315.116844	787.116844	1060.116844	1213.116844	1309.116844	1308.116844	1096.116844	647.116844	128.116844	-182.883156	-117.883156	257.116844	726.116844	1116.116844	1383.116844	1557.116844	1663.116844	1697.116844	1658.116844
0	0	62215	3831.000000	1.#INF00	0.000000	0.000000	1584.116844	1539.116844	1553.116844	1561.116844	1428.116844	1046.116844	378.116844	-513.883156	-1395.883156	-1897.883156	-1766.883156	-1097.883156	-248.883156	471.116844	997.116844	1414.116844	1752.116844	1933.116844	1881.116844	1618.116844	1243.116844	850.116844	501.116844	237.116844	76.116844	-0.883156	-36.883156	-71.883156	-129.883156	-209.883156	-304.883156	-434.883156
0	0	62220	1130.000000	1.#INF00	0.000000	0.000000	81.116844	127.116844	92.116844	1.116844	-123.883156	-274.883156	-448.883156	-627.883156	-780.883156	-883.883156	-942.883156	-987.883156	-1002.883156	-921.883156	-722.883156	-477.883156	-280.883156	-160.883156	-92.883156	-76.883156	-147.883156	-304.883156	-483.883156	-613.883156	-681.883156	-694.883156	-627.883156	-482.883156	-326.883156	-241.883156	-252.883156	-311.883156
0	0	62222	1317.000000	1.#INF00	0.000000	0.000000	273.116844	123.116844	-13.883156	-105.883156	-176.883156	-295.883156	-485.883156	-671.883156	-732.883156	-620.883156	-407.883156	-199.883156	-35.883156	113.116844	277.116844	446.116844	570.116844	584.116844	482.116844	332.116844	208.116844	145.116844	143.116844	194.116844	282.116844	381.116844	458.116844	464.116844	364.116844	177.116844	-11.883156	-104.883156
0	0	62228	1573.000000	1.#INF00	0.000000	0.000000	-339.883156	-340.883156	-325.883156	-299.883156	-280.883156	-297.883156	-389.883156	-576.883156	-776.883156	-819.883156	-646.883156	-401.883156	-264.883156	-242.883156	-207.883156	-76.883156	103.116844	246.116844	340.116844	450.116844	606.116844	740.116844	753.116844	633.116844	483.116844	403.116844	383.116844	336.116844	228.116844	115.116844	67.116844	99.116844
0	0	62231	1594.000000	1.#INF00	0.000000	0.000000	-156.883156	-154.883156	-153.883156	-133.883156	-104.883156	-155.883156	-373.883156	-703.883156	-937.883156	-886.883156	-557.883156	-142.883156	176.116844	362.116844	489.116844	598.116844	656.116844	635.116844	583.116844	554.116844	518.116844	405.116844	213.116844	40.116844	-12.883156	51.116844	128.116844	123.116844	38.116844	-61.883156	-147.883156	-234.883156
0	0	62234	1766.000000	1.#INF00	0.000000	0.000000	2.116844	108.116844	171.116844	123.116844	-55.883156	-308.883156	-541.883156	-704.883156	-820.883156	-912.883156	-945.883156	-870.883156	-693.883156	-497.883156	-373.883156	-349.883156	-370.883156	-358.883156	-287.883156	-189.883156	-105.883156	-35.883156	36.116844	110.116844	186.116844	280.116844	405.116844	549.116844	682.116844	776.116844	820.116844	795.116844
0	0	62236	1219.000000	1.#INF00	0.000000	0.000000	-202.883156	-374.883156	-339.883156	-226.883156	-211.883156	-333.883156	-512.883156	-670.883156	-792.883156	-883.883156	-931.883156	-930.883156	-881.883156	-779.883156	-624.883156	-449.883156	-306.883156	-201.883156	-102.883156	13.116844	102.116844	86.116844	-56.883156	-247.883156	-365.883156	-351.883156	-227.883156	-48.883156	136.116844	264.116844	287.116844	229.116844
1	1	62237	1945.000000	1.#INF00	0.000000	0.000000	229.116844	187.116844	248.116844	398.116844	500.116844	370.116844	-65.883156	-653.883156	-1075.883156	-1090.883156	-694.883156	-107.883156	382.116844	595.116844	559.116844	457.116844	464.116844	604.116844	768.116844	854.116844	838.116844	749.116844	610.116844	436.116844	273.116844	189.116844	203.116844	251.116844	255.116844	209.116844	138.116844	38.116844
1	1	62242	3252.000000	1.#INF00	0.000000	0.000000	-455.883156	-321.883156	-87.883156	202.116844	510.116844	698.116844	464.116844	-456.883156	-1880.883156	-2077.883156	-2077.883156	-2077.883156	-624.883156	646.116844	1174.116844	1117.116844	923.116844	895.116844	1027.116844	1143.116844	1107.116844	920.116844	670.116844	450.116844	314.116844	257.116844	233.116844	210.116844	200.116844	217.116844	231.116844	182.116844
1	1	62244	2383.000000	1.#INF00	0.000000	0.000000	232.116844	159.116844	124.116844	92.116844	-4.883156	-199.883156	-466.883156	-704.883156	-766.883156	-560.883156	-152.883156	268.116844	526.116844	574.116844	473.116844	302.116844	95.116844	-136.883156	-348.883156	-455.883156	-380.883156	-119.883156	244.116844	572.116844	676.116844	369.116844	-366.883156	-1221.883156	-1706.883156	-1556.883156	-915.883156	-160.883156
0	0	62245	1265.000000	1.#INF00	0.000000	0.000000	86.116844	53.116844	27.116844	-19.883156	-103.883156	-230.883156	-403.883156	-601.883156	-789.883156	-949.883156	-1089.883156	-1178.883156	-1136.883156	-910.883156	-562.883156	-247.883156	-82.883156	-56.883156	-77.883156	-88.883156	-95.883156	-121.883156	-163.883156	-215.883156	-276.883156	-355.883156	-443.883156	-479.883156	-400.883156	-225.883156	-63.883156	-16.883156
0	0	62246	2466.000000	1.#INF00	0.000000	0.000000	-160.883156	-37.883156	130.116844	238.116844	221.116844	61.116844	-236.883156	-624.883156	-968.883156	-1120.883156	-1056.883156	-890.883156	-743.883156	-646.883156	-563.883156	-454.883156	-293.883156	-91.883156	98.116844	234.116844	343.116844	501.116844	738.116844	973.116844	1101.116844	1099.116844	1050.116844	1073.116844	1209.116844	1345.116844	1315.116844	1064.116844
0	0	62247	791.000000	1.#INF00	0.000000	0.000000	-266.883156	-196.883156	-110.883156	-75.883156	-137.883156	-295.883156	-500.883156	-680.883156	-777.883156	-778.883156	-715.883156	-633.883156	-558.883156	-491.883156	-416.883156	-327.883156	-244.883156	-197.883156	-196.883156	-198.883156	-156.883156	-94.883156	-100.883156	-197.883156	-280.883156	-237.883156	-94.883156	12.116844	7.116844	-61.883156	-110.883156	-120.883156
0	0	62253	1689.000000	1.#INF00	0.000000	0.000000	219.116844	159.116844	97.116844	28.116844	-42.883156	-134.883156	-304.883156	-604.883156	-979.883156	-1237.883156	-1174.883156	-765.883156	-253.883156	71.116844	155.116844	176.116844	282.116844	421.116844	451.116844	344.116844	214.116844	159.116844	164.116844	160.116844	114.116844	53.116844	23.116844	52.116844	124.116844	191.116844	226.116844	252.116844
0	0	62254	848.000000	1.#INF00	0.000000	0.000000	-259.883156	-436.883156	-605.883156	-653.883156	-588.883156	-528.883156	-561.883156	-667.883156	-748.883156	-730.883156	-613.883156	-460.883156	-348.883156	-302.883156	-290.883156	-274.883156	-247.883156	-219.883156	-201.883156	-195.883156	-188.883156	-165.883156	-126.883156	-74.883156	-2.883156	70.116844	99.116844	69.116844	11.116844	-30.883156	-37.883156	-8.883156
1	1	62257	2034.000000	1.#INF00	0.000000	0.000000	2.116844	152.116844	319.116844	451.116844	480.116844	312.116844	-88.883156	-584.883156	-905.883156	-858.883156	-493.883156	-24.883156	365.116844	608.116844	722.116844	773.116844	841.116844	968.116844	1100.116844	1128.116844	1005.116844	791.116844	589.116844	462.116844	396.116844	327.116844	198.116844	17.116844	-145.883156	-234.883156	-241.883156	-184.883156
1	1	62261	3709.000000	1.#INF00	0.000000	0.000000	133.116844	36.116844	-31.883156	49.116844	309.116844	620.116844	651.116844	9.116844	-1314.883156	-2077.883156	-2077.883156	-2077.883156	-1782.883156	-650.883156	200.116844	779.116844	1193.116844	1471.116844	1605.116844	1631.116844	1595.116844	1505.116844	1354.116844	1148.116844	919.116844	727.116844	615.116844	537.116844	409.116844	218.116844	49.116844	-19.883156
0	0	62265	1482.000000	1.#INF00	0.000000	0.000000	-319.883156	-372.883156	-387.883156	-357.883156	-315.883156	-334.883156	-445.883156	-615.883156	-777.883156	-894.883156	-980.883156	-1032.883156	-974.883156	-728.883156	-361.883156	-85.883156	-39.883156	-117.883156	-89.883156	123.116844	372.116844	449.116844	291.116844	2.116844	-276.883156	-477.883156	-590.883156	-598.883156	-483.883156	-287.883156	-130.883156	-90.883156
0	0	62267	1410.000000	1.#INF00	0.000000	0.000000	-59.883156	-211.883156	-339.883156	-396.883156	-396.883156	-423.883156	-533.883156	-680.883156	-763.883156	-707.883156	-502.883156	-211.883156	31.116844	91.116844	-71.883156	-355.883156	-580.883156	-605.883156	-408.883156	-66.883156	277.116844	499.116844	567.116844	524.116844	410.116844	243.116844	48.116844	-142.883156	-327.883156	-529.883156	-732.883156	-842.883156
0	0	62269	2000.000000	1.#INF00	0.000000	0.000000	452.116844	460.116844	419.116844	361.116844	257.116844	31.116844	-319.883156	-639.883156	-714.883156	-471.883156	-69.883156	238.116844	333.116844	290.116844	257.116844	288.116844	295.116844	107.116844	-368.883156	-1009.883156	-1492.883156	-1539.883156	-1162.883156	-638.883156	-288.883156	-275.883156	-513.883156	-734.883156	-697.883156	-372.883156	56.116844	375.116844
0	0	62272	1365.000000	1.#INF00	0.000000	0.000000	121.116844	74.116844	-66.883156	-230.883156	-346.883156	-408.883156	-471.883156	-607.883156	-841.883156	-1095.883156	-1243.883156	-1221.883156	-1055.883156	-821.883156	-596.883156	-443.883156	-387.883156	-386.883156	-362.883156	-319.883156	-372.883156	-580.883156	-814.883156	-902.883156	-822.883156	-698.883156	-642.883156	-653.883156	-668.883156	-638.883156	-564.883156	-471.883156
1	1	62275	2489.000000	1.#INF00	0.000000	0.000000	-21.883156	27.116844	85.116844	176.116844	264.116844	241.116844	-23.883156	-535.883156	-1061.883156	-1272.883156	-1041.883156	-522.883156	43.116844	511.116844	856.116844	1090.116844	1212.116844	1216.116844	1129.116844	1029.116844	989.116844	1014.116844	1037.116844	991.116844	858.116844	662.116844	451.116844	291.116844	210.116844	138.116844	-26.883156	-291.883156
